date,value
9/9/2014 18:19:09,49.69364166
9/9/2014 18:18:27,49.71899414
9/9/2014 18:15:44,49.71211624
9/9/2014 18:13:39,49.71535492
9/9/2014 18:12:57,49.73855591
9/9/2014 17:54:31,49.74558258
9/9/2014 17:53:51,49.74591827
9/9/2014 17:52:27,49.72206116
9/9/2014 17:51:46,49.72028732
9/9/2014 17:51:04,49.73155212
9/9/2014 17:49:43,49.70800781
9/9/2014 17:49:03,49.69397736
9/9/2014 17:48:23,49.73258591
9/9/2014 17:47:42,49.72476959
9/9/2014 17:47:03,49.72961044
9/9/2014 17:46:22,49.72311401
9/9/2014 17:45:41,49.73693848
9/9/2014 17:45:00,49.74061584
9/9/2014 15:47:18,49.20885468
9/9/2014 15:45:57,49.74665451
9/9/2014 15:45:15,49.74779892
9/9/2014 15:41:10,49.74017715
9/9/2014 15:40:30,49.73942184
9/9/2014 15:33:40,49.74288559
9/9/2014 15:33:00,49.74123001
9/9/2014 15:32:19,49.70707321
9/9/2014 15:31:38,49.69810486
9/9/2014 15:30:57,49.68218613
9/9/2014 15:30:16,49.66169357
9/9/2014 15:29:35,49.67993927
9/9/2014 15:28:54,49.59005356
9/9/2014 15:28:13,49.5637207
9/9/2014 15:27:32,49.56092834
9/9/2014 15:26:51,49.57566071
9/9/2014 15:25:29,49.52180099
9/9/2014 15:24:49,49.51882172
9/9/2014 15:24:08,49.51836777
9/9/2014 15:23:26,49.52297211
9/9/2014 15:22:46,49.55846405
9/9/2014 15:22:05,49.57505035
9/9/2014 15:21:23,49.59115219
9/9/2014 15:20:42,49.5979538
9/9/2014 15:20:02,49.63311005
9/9/2014 15:19:21,49.64994812
9/9/2014 15:18:40,49.67429352
9/9/2014 15:18:00,49.70161057
9/9/2014 14:58:54,49.7468338
9/9/2014 14:58:13,49.71701813
9/9/2014 14:57:32,49.69506073
9/9/2014 14:56:09,49.70586395
9/9/2014 14:55:28,49.67309952
9/9/2014 14:54:46,49.63847733
9/9/2014 14:53:24,49.67024994
9/9/2014 14:52:43,49.65998459
9/9/2014 14:52:02,49.64946747
9/9/2014 14:51:21,49.65557098
9/9/2014 14:50:40,49.65600204
9/9/2014 14:49:58,49.688694
9/9/2014 14:49:17,49.68087006
9/9/2014 14:48:36,49.71383667
9/9/2014 14:47:56,49.71372986
9/9/2014 14:47:14,49.68682098
9/9/2014 14:46:33,49.71409988
9/9/2014 14:45:53,49.70661545
9/9/2014 14:45:12,49.6947403
9/9/2014 14:44:31,49.67994308
9/9/2014 14:43:50,49.6817627
9/9/2014 14:43:09,49.70269012
9/9/2014 14:42:28,49.71775436
9/9/2014 14:41:46,49.73021698
9/9/2014 14:41:06,49.72291183
9/9/2014 14:40:23,49.70572662
9/9/2014 14:39:42,49.7226944
9/9/2014 14:38:59,49.71413803
9/9/2014 14:38:17,49.73981476
9/9/2014 14:37:36,49.69359207
9/9/2014 14:36:54,49.67362976
9/9/2014 14:36:13,49.67771149
9/9/2014 14:35:32,49.71696854
9/9/2014 14:34:10,49.65906525
9/9/2014 14:33:28,49.68731689
9/9/2014 14:32:47,49.71041107
9/9/2014 14:32:07,49.68259811
9/9/2014 14:31:27,49.69828796
9/9/2014 14:30:05,49.6443367
9/9/2014 14:29:24,49.63581085
9/9/2014 14:28:43,49.62725067
9/9/2014 14:28:02,49.60602951
9/9/2014 14:27:21,49.61275864
9/9/2014 14:26:42,49.62221146
9/9/2014 14:26:01,49.63432693
9/9/2014 14:25:20,49.70991898
9/9/2014 14:24:39,49.72039795
9/9/2014 14:23:15,49.66158676
9/9/2014 14:22:35,49.68442154
9/9/2014 14:21:54,49.6676178
9/9/2014 14:21:12,49.66983032
9/9/2014 14:20:31,49.64102173
9/9/2014 14:19:50,49.64015961
9/9/2014 14:19:10,49.66109467
9/9/2014 14:18:27,49.66300201
9/9/2014 14:17:46,49.68431091
9/9/2014 14:17:06,49.70048523
9/9/2014 14:16:25,49.69480515
9/9/2014 14:15:45,49.69073486
9/9/2014 11:14:24,49.73992157
9/9/2014 11:13:43,49.74806595
9/9/2014 11:13:02,49.72361374
9/9/2014 11:12:21,49.72957611
9/9/2014 11:11:39,49.72726822
9/9/2014 11:10:59,49.72705078
9/9/2014 9:51:46,49.73809814
9/9/2014 9:51:06,49.72168732
9/9/2014 9:49:43,49.70146942
9/9/2014 9:49:02,49.70820999
9/9/2014 9:48:20,49.7194252
9/9/2014 9:46:59,49.73661041
9/9/2014 9:46:18,49.724617
9/9/2014 9:42:52,49.74178314
9/9/2014 9:42:11,49.74978256
9/9/2014 9:41:30,49.74846649
9/9/2014 0:13:04,49.74166107
9/9/2014 0:12:23,49.72210312
9/9/2014 0:11:42,49.69876099
9/9/2014 0:11:01,49.71377945
9/9/2014 0:10:19,49.69404602
9/9/2014 0:09:38,49.66383362
9/9/2014 0:08:57,49.65249252
9/9/2014 0:08:15,49.66432571
9/9/2014 0:07:34,49.62479782
9/9/2014 0:06:52,49.6007309
9/9/2014 0:06:11,49.62333298
9/9/2014 0:05:30,49.67275238
9/9/2014 0:04:49,49.71458054
9/9/2014 0:04:08,49.729599
9/8/2014 23:08:43,49.71185303
9/8/2014 23:08:02,49.72253036
9/8/2014 23:07:22,49.7183075
9/8/2014 23:06:41,49.7110672
9/8/2014 23:05:59,49.71017456
9/8/2014 23:05:19,49.71664047
9/8/2014 23:04:39,49.73150253
9/8/2014 23:03:57,49.73455429
9/8/2014 23:03:17,49.74656296
9/8/2014 22:43:28,49.71152496
9/8/2014 22:42:48,49.70866013
9/8/2014 22:42:07,49.71121216
9/8/2014 22:41:26,49.71659851
9/8/2014 22:40:45,49.73124695
9/8/2014 22:40:03,49.74233246
9/8/2014 19:17:52,49.73017502
9/8/2014 19:17:10,49.69622803
9/8/2014 19:15:47,49.65182495
9/8/2014 19:15:05,49.61096954
9/8/2014 19:14:22,49.58736801
9/8/2014 19:13:42,49.59251404
9/8/2014 19:13:00,49.60248566
9/8/2014 19:12:19,49.60113144
9/8/2014 19:11:39,49.59221268
9/8/2014 19:10:58,49.59670258
9/8/2014 19:09:36,49.61553574
9/8/2014 19:08:55,49.59888077
9/8/2014 19:08:13,49.62673187
9/8/2014 19:07:33,49.61005402
9/8/2014 19:06:52,49.59924316
9/8/2014 19:06:12,49.60874176
9/8/2014 19:05:30,49.60086441
9/8/2014 19:04:50,49.62336349
9/8/2014 19:04:09,49.65567398
9/8/2014 19:03:28,49.66402817
9/8/2014 19:02:47,49.68113708
9/8/2014 18:59:18,49.73635101
9/8/2014 18:58:37,49.71456528
9/8/2014 18:57:57,49.68017197
9/8/2014 18:57:16,49.68066788
9/8/2014 18:56:35,49.67783737
9/8/2014 18:55:55,49.72509766
9/8/2014 18:55:13,49.71439362
9/8/2014 18:54:32,49.6628418
9/8/2014 18:53:52,49.67989731
9/8/2014 18:53:12,49.6996994
9/8/2014 18:52:32,49.69779205
9/8/2014 18:51:51,49.68706894
9/8/2014 18:50:30,49.71114731
9/8/2014 18:49:50,49.7224884
9/8/2014 18:49:09,49.73121262
9/8/2014 18:47:46,49.70780945
9/8/2014 18:47:06,49.73566437
9/8/2014 18:45:03,49.74741364
9/8/2014 18:42:59,49.72760391
9/8/2014 18:41:37,49.73758698
9/8/2014 18:40:14,49.68649673
9/8/2014 18:39:34,49.65815735
9/8/2014 18:38:53,49.6464386
9/8/2014 18:37:30,49.67232513
9/8/2014 18:36:49,49.69335556
9/8/2014 18:36:09,49.71939087
9/8/2014 18:35:28,49.71806717
9/8/2014 18:25:52,49.7475853
9/8/2014 17:55:11,49.71697617
9/8/2014 17:54:30,49.69318771
9/8/2014 17:53:49,49.67300034
9/8/2014 17:53:09,49.68291092
9/8/2014 17:52:28,49.69279099
9/8/2014 17:51:47,49.69393921
9/8/2014 17:50:26,49.71839523
9/8/2014 17:49:45,49.70653915
9/8/2014 17:49:05,49.69819641
9/8/2014 17:48:23,49.69784164
9/8/2014 17:47:00,49.66082764
9/8/2014 17:46:19,49.66794586
9/8/2014 17:44:55,49.72140884
9/8/2014 17:44:13,49.74699402
9/8/2014 17:43:33,49.74422073
9/8/2014 17:42:53,49.71762848
9/8/2014 14:41:06,49.73062134
9/8/2014 14:40:26,49.72721863
9/8/2014 14:39:44,49.71987915
9/8/2014 14:39:03,49.74091339
9/8/2014 14:38:22,49.72180939
9/8/2014 14:37:42,49.70625687
9/8/2014 14:37:02,49.68547821
9/8/2014 14:36:21,49.714077
9/8/2014 14:35:41,49.69959641
9/8/2014 14:35:00,49.706707
